# interval_ms: 25,,,,,,,
# vehicle: C172,,,,,,,
# record_count: 6880,,,,,,,
# duration: 198.431,,,,,,,
# time,x,y,z,roll,pitch,yaw,on ground
12.975,-0.107,0.004,0.005,-0.002,-0.014,0.124,1
13.002,-0.107,0.004,0.005,-0.002,-0.014,0.123,1
13.028,-0.108,0.004,0.005,-0.002,-0.014,0.122,1
13.055,-0.108,0.003,0.006,-0.002,-0.014,0.122,1
13.083,-0.109,0.001,0.007,-0.002,-0.014,0.122,1
13.113,-0.11,0,0.008,-0.002,-0.014,0.122,1
13.142,-0.111,-0.001,0.009,-0.002,-0.014,0.122,1
13.17,-0.111,-0.002,0.007,-0.002,-0.014,0.122,1
13.198,-0.112,-0.003,0.006,-0.003,-0.014,0.122,1
13.224,-0.112,-0.004,0.004,-0.003,-0.014,0.122,1
13.253,-0.113,-0.004,0.003,-0.003,-0.014,0.122,1
13.281,-0.114,-0.004,0.002,-0.003,-0.014,0.121,1
13.308,-0.115,-0.004,0.002,-0.003,-0.015,0.12,1
13.336,-0.116,-0.004,0.001,-0.003,-0.015,0.119,1
13.364,-0.117,-0.003,0.002,-0.003,-0.015,0.119,1
13.39,-0.118,-0.002,0.003,-0.003,-0.015,0.119,1
13.418,-0.118,0,0.004,-0.003,-0.015,0.119,1
13.446,-0.119,0.001,0.004,-0.003,-0.015,0.119,1
13.474,-0.12,0.005,0.006,-0.003,-0.015,0.119,1
13.503,-0.12,0.009,0.007,-0.003,-0.014,0.119,1
13.53,-0.12,0.013,0.008,-0.003,-0.014,0.119,1
13.558,-0.12,0.017,0.01,-0.004,-0.014,0.119,1
13.586,-0.12,0.019,0.009,-0.004,-0.013,0.118,1
13.614,-0.121,0.021,0.009,-0.004,-0.013,0.117,1
13.641,-0.121,0.023,0.009,-0.004,-0.012,0.117,1
13.671,-0.122,0.025,0.008,-0.004,-0.011,0.115,1
13.698,-0.124,0.024,0.008,-0.004,-0.011,0.112,1
13.726,-0.125,0.024,0.008,-0.005,-0.01,0.11,1
13.754,-0.127,0.024,0.008,-0.005,-0.009,0.107,1
13.781,-0.13,0.022,0.007,-0.005,-0.009,0.105,1
13.809,-0.133,0.019,0.005,-0.005,-0.008,0.103,1
13.838,-0.136,0.017,0.004,-0.005,-0.008,0.101,1
13.865,-0.139,0.014,0.002,-0.005,-0.007,0.099,1
13.892,-0.143,0.011,0.002,-0.005,-0.007,0.098,1
13.92,-0.147,0.008,0.002,-0.005,-0.007,0.096,1
13.948,-0.151,0.004,0.002,-0.005,-0.007,0.095,1
13.977,-0.155,0.001,0.002,-0.006,-0.007,0.094,1
14.005,-0.159,-0.003,0,-0.005,-0.007,0.093,1
14.034,-0.164,-0.008,-0.001,-0.005,-0.007,0.091,1
14.06,-0.168,-0.012,-0.003,-0.005,-0.007,0.09,1
14.088,-0.172,-0.016,-0.004,-0.005,-0.007,0.09,1
14.119,-0.176,-0.019,-0.006,-0.005,-0.008,0.092,1
14.149,-0.18,-0.023,-0.007,-0.004,-0.009,0.095,1
14.178,-0.184,-0.026,-0.009,-0.004,-0.01,0.097,1
14.206,-0.186,-0.024,-0.005,-0.004,-0.01,0.098,1
14.233,-0.188,-0.022,-0.001,-0.004,-0.011,0.098,1
14.26,-0.19,-0.02,0.004,-0.004,-0.012,0.098,1
14.288,-0.192,-0.018,0.008,-0.004,-0.012,0.098,1
14.316,-0.194,-0.015,0.011,-0.004,-0.013,0.101,1
14.343,-0.195,-0.011,0.013,-0.004,-0.013,0.103,1
14.371,-0.196,-0.008,0.015,-0.005,-0.013,0.106,1
14.398,-0.197,-0.004,0.017,-0.005,-0.013,0.109,1
14.425,-0.196,-0.001,0.017,-0.006,-0.014,0.111,1
14.451,-0.196,0.001,0.016,-0.006,-0.013,0.111,1
14.48,-0.195,0.003,0.016,-0.006,-0.013,0.111,1
14.508,-0.194,0.005,0.015,-0.007,-0.013,0.111,1
14.534,-0.194,0.007,0.015,-0.007,-0.013,0.11,1
14.561,-0.193,0.008,0.015,-0.007,-0.013,0.11,1
14.589,-0.193,0.009,0.015,-0.008,-0.013,0.11,1
14.616,-0.192,0.01,0.015,-0.008,-0.013,0.109,1
14.644,-0.192,0.01,0.014,-0.008,-0.012,0.108,1
14.673,-0.192,0.01,0.013,-0.009,-0.012,0.107,1
14.701,-0.192,0.009,0.012,-0.009,-0.012,0.106,1
14.729,-0.192,0.009,0.011,-0.009,-0.012,0.105,1
14.756,-0.193,0.008,0.009,-0.009,-0.012,0.105,1
14.784,-0.194,0.006,0.007,-0.01,-0.011,0.105,1
14.81,-0.194,0.004,0.006,-0.01,-0.011,0.105,1
14.837,-0.195,0.003,0.004,-0.01,-0.011,0.104,1
14.863,-0.195,0.003,0.003,-0.01,-0.011,0.104,1
14.89,-0.196,0.002,0.001,-0.01,-0.011,0.104,1
14.918,-0.196,0.002,0,-0.01,-0.011,0.104,1
14.947,-0.196,0.001,0,-0.01,-0.011,0.104,1
14.973,-0.197,0.001,0.002,-0.01,-0.011,0.104,1
15.002,-0.197,0.001,0.003,-0.01,-0.011,0.104,1
15.03,-0.198,0.001,0.005,-0.01,-0.011,0.104,1
15.057,-0.198,0,0.006,-0.01,-0.011,0.104,1
15.082,-0.198,0,0.006,-0.01,-0.011,0.104,1
15.113,-0.199,-0.001,0.006,-0.01,-0.012,0.104,1
15.14,-0.199,-0.001,0.007,-0.01,-0.012,0.104,1
15.167,-0.199,-0.001,0.006,-0.01,-0.012,0.104,1
15.192,-0.199,-0.001,0.006,-0.01,-0.012,0.104,1
15.22,-0.199,0,0.005,-0.011,-0.012,0.104,1
15.248,-0.199,0,0.005,-0.011,-0.012,0.104,1
15.274,-0.2,0,0.005,-0.011,-0.012,0.104,1
15.301,-0.2,0,0.005,-0.011,-0.012,0.104,1
15.329,-0.2,0.001,0.005,-0.011,-0.012,0.104,1
15.357,-0.2,0.001,0.006,-0.011,-0.012,0.104,1
15.384,-0.2,0.001,0.007,-0.011,-0.012,0.104,1
15.411,-0.2,0,0.007,-0.011,-0.012,0.104,1
15.437,-0.201,0,0.008,-0.011,-0.012,0.104,1
15.464,-0.201,0,0.008,-0.011,-0.012,0.104,1
15.492,-0.201,0.001,0.007,-0.012,-0.012,0.104,1
15.519,-0.201,0.001,0.006,-0.012,-0.012,0.104,1
15.548,-0.201,0.002,0.004,-0.012,-0.012,0.104,1
15.575,-0.201,0.002,0.003,-0.012,-0.012,0.104,1
15.601,-0.2,0.003,0.003,-0.012,-0.012,0.104,1
15.628,-0.2,0.004,0.002,-0.012,-0.012,0.104,1
15.655,-0.2,0.005,0.001,-0.012,-0.012,0.104,1
15.682,-0.2,0.005,0.002,-0.012,-0.012,0.104,1
15.71,-0.2,0.005,0.002,-0.012,-0.012,0.104,1
15.738,-0.2,0.005,0.003,-0.012,-0.012,0.104,1
15.762,-0.2,0.005,0.003,-0.012,-0.012,0.103,1
15.789,-0.2,0.005,0.004,-0.012,-0.012,0.103,1
15.816,-0.2,0.005,0.005,-0.012,-0.012,0.103,1
15.842,-0.2,0.005,0.007,-0.012,-0.012,0.103,1
15.873,-0.2,0.005,0.008,-0.012,-0.012,0.103,1
15.898,-0.202,0,0.008,-0.012,-0.012,0.103,1
15.924,-0.204,-0.005,0.008,-0.013,-0.012,0.102,1
15.952,-0.205,-0.011,0.008,-0.013,-0.012,0.102,1
15.978,-0.207,-0.016,0.008,-0.013,-0.012,0.102,1
16.006,-0.207,-0.02,0.006,-0.013,-0.013,0.103,1
16.034,-0.206,-0.023,0.004,-0.013,-0.014,0.104,1
16.058,-0.206,-0.026,0.002,-0.012,-0.015,0.104,1
16.086,-0.205,-0.028,0,-0.012,-0.015,0.106,1
16.123,-0.202,-0.026,-0.001,-0.012,-0.016,0.108,1
16.155,-0.197,-0.023,-0.003,-0.012,-0.017,0.11,1
16.181,-0.195,-0.022,-0.004,-0.012,-0.018,0.112,1
16.209,-0.192,-0.02,-0.003,-0.012,-0.018,0.113,1
16.236,-0.189,-0.018,-0.001,-0.011,-0.019,0.114,1
16.262,-0.186,-0.016,0,-0.011,-0.02,0.114,1
16.288,-0.183,-0.014,0.002,-0.011,-0.02,0.115,1
16.316,-0.179,-0.012,0.002,-0.011,-0.02,0.116,1
16.344,-0.176,-0.01,0.002,-0.011,-0.021,0.116,1
16.372,-0.173,-0.008,0.001,-0.011,-0.021,0.117,1
16.398,-0.169,-0.006,0.001,-0.011,-0.021,0.118,1
16.426,-0.165,-0.002,0.001,-0.011,-0.021,0.118,1
16.454,-0.161,0.001,0.001,-0.011,-0.021,0.118,1
16.481,-0.158,0.005,0.002,-0.011,-0.021,0.118,1
16.508,-0.154,0.007,0.002,-0.011,-0.021,0.119,1
16.537,-0.15,0.009,0.002,-0.011,-0.021,0.119,1
16.565,-0.145,0.011,0.002,-0.011,-0.021,0.12,1
16.59,-0.141,0.013,0.002,-0.011,-0.021,0.121,1
16.618,-0.137,0.014,0,-0.011,-0.02,0.121,1
16.646,-0.133,0.013,-0.002,-0.01,-0.02,0.121,1
16.672,-0.128,0.013,-0.004,-0.01,-0.02,0.121,1
16.701,-0.124,0.013,-0.006,-0.01,-0.019,0.12,1
16.728,-0.121,0.011,-0.006,-0.01,-0.019,0.12,1
16.756,-0.117,0.009,-0.006,-0.01,-0.019,0.12,1
16.782,-0.114,0.007,-0.006,-0.009,-0.019,0.12,1
16.81,-0.11,0.004,-0.006,-0.009,-0.018,0.119,1
16.838,-0.106,0.003,-0.008,-0.009,-0.018,0.119,1
16.867,-0.102,0.002,-0.01,-0.009,-0.018,0.119,1
16.892,-0.098,0,-0.012,-0.008,-0.018,0.119,1
16.92,-0.095,-0.001,-0.014,-0.008,-0.018,0.119,1
16.948,-0.09,-0.001,-0.015,-0.007,-0.018,0.12,1
16.975,-0.086,-0.002,-0.015,-0.007,-0.018,0.12,1
17.002,-0.082,-0.002,-0.016,-0.006,-0.019,0.12,1
17.03,-0.078,-0.003,-0.015,-0.006,-0.019,0.12,1
17.057,-0.074,-0.003,-0.014,-0.006,-0.019,0.12,1
17.089,-0.07,-0.004,-0.013,-0.005,-0.019,0.12,1
17.119,-0.065,-0.005,-0.011,-0.005,-0.019,0.12,1
17.149,-0.062,-0.005,-0.012,-0.004,-0.019,0.12,1
17.178,-0.058,-0.005,-0.012,-0.004,-0.019,0.121,1
17.206,-0.055,-0.006,-0.012,-0.004,-0.02,0.121,1
17.232,-0.052,-0.005,-0.012,-0.003,-0.02,0.121,1
17.259,-0.049,-0.004,-0.011,-0.003,-0.02,0.121,1
17.288,-0.046,-0.004,-0.011,-0.003,-0.02,0.121,1
17.316,-0.043,-0.003,-0.011,-0.002,-0.02,0.121,1
17.342,-0.04,-0.002,-0.01,-0.002,-0.02,0.121,1
17.371,-0.038,-0.002,-0.01,-0.002,-0.02,0.121,1
17.398,-0.036,-0.002,-0.009,-0.001,-0.02,0.121,1
17.425,-0.033,-0.002,-0.008,-0.001,-0.02,0.121,1
17.453,-0.031,-0.003,-0.007,-0.001,-0.02,0.121,1
17.479,-0.029,-0.004,-0.006,-0.001,-0.02,0.121,1
17.509,-0.027,-0.005,-0.006,0,-0.021,0.121,1
17.537,-0.025,-0.005,-0.005,0,-0.021,0.121,1
17.564,-0.024,-0.006,-0.005,0,-0.021,0.121,1
17.591,-0.022,-0.007,-0.004,0,-0.021,0.121,1
17.618,-0.02,-0.008,-0.004,0,-0.021,0.121,1
17.644,-0.019,-0.008,-0.003,0,-0.021,0.121,1
17.671,-0.017,-0.006,-0.002,0,-0.022,0.121,1
17.698,-0.016,-0.005,0,0,-0.022,0.122,1
17.726,-0.015,-0.004,0.001,0,-0.022,0.122,1
17.753,-0.014,-0.002,0.002,0,-0.022,0.122,1
17.78,-0.013,0.001,0.003,0,-0.022,0.122,1
17.807,-0.012,0.003,0.004,0,-0.022,0.122,1
17.834,-0.012,0.006,0.005,0,-0.022,0.122,1
17.862,-0.011,0.008,0.004,0,-0.022,0.122,1
17.889,-0.01,0.009,0.001,0,-0.021,0.121,1
17.916,-0.01,0.011,-0.002,0,-0.021,0.121,1
17.941,-0.009,0.012,-0.004,0,-0.021,0.121,1
17.97,-0.008,0.012,-0.007,0,-0.02,0.121,1
17.997,-0.008,0.01,-0.008,0,-0.02,0.12,1
18.022,-0.008,0.008,-0.01,0.001,-0.02,0.12,1
18.05,-0.007,0.007,-0.012,0.001,-0.02,0.12,1
18.078,-0.007,0.005,-0.012,0.001,-0.019,0.12,1
18.11,-0.007,0.003,-0.012,0.002,-0.019,0.121,1
18.137,-0.007,0.001,-0.011,0.002,-0.019,0.121,1
18.165,-0.007,-0.001,-0.011,0.002,-0.019,0.122,1
18.194,-0.007,0,-0.011,0.003,-0.019,0.122,1
18.221,-0.007,0,-0.012,0.003,-0.019,0.123,1
18.249,-0.007,0.001,-0.012,0.003,-0.019,0.123,1
18.276,-0.008,0.001,-0.012,0.003,-0.019,0.124,1
18.303,-0.008,0.001,-0.011,0.004,-0.019,0.124,1
18.331,-0.008,0.001,-0.01,0.004,-0.019,0.125,1
18.357,-0.008,0,-0.009,0.004,-0.019,0.125,1
18.384,-0.009,0,-0.007,0.005,-0.019,0.125,1
18.412,-0.011,0.001,-0.005,0.005,-0.019,0.124,1
18.44,-0.012,0.001,-0.003,0.005,-0.019,0.122,1
18.468,-0.014,0.001,-0.001,0.005,-0.019,0.121,1
18.494,-0.016,0.001,0,0.005,-0.019,0.121,1
18.523,-0.018,0.001,0,0.005,-0.019,0.122,1
18.549,-0.021,0.001,0.001,0.005,-0.019,0.122,1
18.576,-0.023,0.001,0.002,0.005,-0.019,0.122,1
18.604,-0.026,0,0.003,0.005,-0.019,0.122,1
18.631,-0.028,-0.001,0.004,0.005,-0.019,0.123,1
18.656,-0.03,-0.001,0.006,0.005,-0.019,0.123,1
18.683,-0.033,-0.002,0.007,0.004,-0.019,0.123,1
18.711,-0.036,-0.003,0.008,0.004,-0.019,0.124,1
18.739,-0.039,-0.004,0.009,0.004,-0.019,0.124,1
18.766,-0.042,-0.005,0.009,0.004,-0.019,0.125,1
18.794,-0.045,-0.006,0.01,0.004,-0.02,0.125,1
18.82,-0.047,-0.004,0.01,0.003,-0.02,0.127,1
18.848,-0.05,-0.002,0.009,0.003,-0.02,0.128,1
18.876,-0.052,-0.001,0.009,0.003,-0.02,0.13,1
18.902,-0.055,0.001,0.009,0.003,-0.02,0.132,1
18.93,-0.057,0.002,0.01,0.002,-0.02,0.133,1
18.958,-0.059,0.004,0.011,0.002,-0.02,0.135,1
18.984,-0.061,0.006,0.012,0.002,-0.019,0.137,1
19.012,-0.063,0.006,0.012,0.002,-0.019,0.139,1
19.04,-0.065,0.006,0.012,0.001,-0.019,0.141,1
19.069,-0.066,0.005,0.012,0.001,-0.019,0.143,1
19.098,-0.068,0.005,0.013,0.001,-0.019,0.146,1
19.124,-0.069,0.004,0.013,0,-0.019,0.148,1
19.154,-0.069,0.002,0.013,0,-0.019,0.149,1
19.182,-0.069,0,0.013,0,-0.019,0.15,1
19.21,-0.07,-0.001,0.013,-0.001,-0.019,0.152,1
19.237,-0.07,-0.002,0.011,-0.001,-0.019,0.153,1
19.265,-0.07,-0.001,0.009,-0.001,-0.019,0.154,1
19.29,-0.07,-0.001,0.007,-0.001,-0.019,0.155,1
19.319,-0.07,0,0.004,-0.002,-0.019,0.156,1
19.345,-0.069,0,0.004,-0.002,-0.019,0.158,1
19.375,-0.068,0,0.003,-0.002,-0.019,0.159,1
19.401,-0.067,0.001,0.003,-0.002,-0.019,0.161,1
19.429,-0.067,0.001,0.002,-0.002,-0.019,0.162,1
19.455,-0.064,0,0.001,-0.002,-0.019,0.163,1
19.483,-0.062,-0.001,-0.001,-0.002,-0.019,0.164,1
19.511,-0.059,-0.003,-0.002,-0.002,-0.019,0.164,1
19.54,-0.057,-0.003,-0.003,-0.002,-0.019,0.165,1
19.566,-0.054,-0.003,-0.003,-0.001,-0.019,0.166,1
19.595,-0.051,-0.002,-0.002,-0.001,-0.019,0.166,1
19.622,-0.049,-0.001,-0.002,-0.001,-0.019,0.167,1
19.65,-0.046,-0.001,-0.002,-0.001,-0.019,0.168,1
19.678,-0.043,0,-0.002,-0.001,-0.019,0.168,1
19.707,-0.04,0,-0.002,-0.001,-0.019,0.168,1
19.734,-0.037,0.001,-0.003,-0.001,-0.019,0.168,1
19.762,-0.034,0.001,-0.003,-0.001,-0.019,0.169,1
19.789,-0.032,0,-0.004,-0.001,-0.019,0.169,1
19.817,-0.029,0,-0.004,-0.001,-0.019,0.169,1
19.845,-0.026,-0.001,-0.005,0,-0.019,0.169,1
19.873,-0.024,-0.002,-0.005,0,-0.019,0.169,1
19.901,-0.021,-0.002,-0.005,0,-0.019,0.17,1
19.929,-0.019,-0.003,-0.004,0,-0.019,0.17,1
19.957,-0.017,-0.004,-0.004,0,-0.019,0.17,1
19.984,-0.015,-0.004,-0.005,0,-0.019,0.171,1
20.014,-0.012,-0.004,-0.005,0,-0.02,0.171,1
20.042,-0.01,-0.004,-0.006,0.001,-0.02,0.171,1
20.072,-0.008,-0.004,-0.007,0.001,-0.02,0.172,1
20.102,-0.007,-0.003,-0.008,0.001,-0.02,0.173,1
20.134,-0.004,-0.002,-0.008,0.001,-0.02,0.174,1
20.165,-0.002,-0.002,-0.009,0.002,-0.02,0.175,1
20.193,-0.001,-0.001,-0.009,0.002,-0.02,0.177,1
20.221,0.001,-0.001,-0.008,0.002,-0.02,0.179,1
20.248,0.002,0,-0.007,0.002,-0.02,0.181,1
20.276,0.004,0,-0.006,0.002,-0.02,0.183,1
20.302,0.005,0.002,-0.006,0.003,-0.02,0.186,1
20.331,0.006,0.004,-0.006,0.003,-0.02,0.188,1
20.358,0.007,0.006,-0.006,0.003,-0.02,0.191,1
20.385,0.009,0.008,-0.006,0.003,-0.02,0.194,1
20.414,0.01,0.008,-0.006,0.003,-0.019,0.196,1
20.44,0.011,0.007,-0.006,0.003,-0.019,0.199,1
20.469,0.012,0.006,-0.006,0.003,-0.019,0.201,1
20.497,0.013,0.005,-0.005,0.004,-0.019,0.203,1
20.523,0.013,0.003,-0.005,0.004,-0.019,0.206,1
20.552,0.013,0.001,-0.005,0.004,-0.019,0.209,1
20.58,0.013,-0.002,-0.005,0.004,-0.019,0.212,1
20.609,0.013,-0.004,-0.005,0.004,-0.019,0.215,1
20.636,0.012,-0.004,-0.005,0.004,-0.019,0.218,1
20.662,0.012,-0.005,-0.006,0.004,-0.019,0.221,1
20.689,0.012,-0.005,-0.006,0.005,-0.019,0.224,1
20.717,0.011,-0.005,-0.006,0.005,-0.019,0.228,1
20.744,0.011,-0.004,-0.006,0.005,-0.02,0.23,1
20.773,0.01,-0.003,-0.006,0.005,-0.02,0.232,1
20.801,0.01,-0.002,-0.006,0.005,-0.02,0.235,1
20.829,0.009,-0.001,-0.006,0.005,-0.02,0.237,1
20.856,0.009,-0.001,-0.007,0.005,-0.02,0.239,1
20.882,0.009,0,-0.007,0.006,-0.02,0.241,1
20.911,0.008,0,-0.008,0.006,-0.02,0.242,1
20.939,0.008,0,-0.007,0.006,-0.02,0.244,1
20.965,0.007,-0.001,-0.006,0.006,-0.02,0.245,1
20.992,0.007,-0.002,-0.004,0.006,-0.02,0.246,1
21.02,0.007,-0.002,-0.003,0.006,-0.02,0.247,1
21.048,0.006,-0.002,-0.002,0.006,-0.02,0.248,1
21.077,0.006,-0.001,-0.001,0.006,-0.02,0.249,1
21.11,0.006,0,-0.001,0.006,-0.02,0.25,1
21.147,0.005,0.001,0,0.006,-0.02,0.251,1
21.173,0.005,0.002,0,0.007,-0.02,0.251,1
21.202,0.005,0.002,-0.001,0.007,-0.02,0.251,1
21.23,0.004,0.002,-0.001,0.007,-0.02,0.251,1
21.257,0.004,0.002,0.001,0.007,-0.02,0.251,1
21.285,0.003,0.001,0.003,0.007,-0.02,0.251,1
21.314,0.002,0,0.005,0.006,-0.02,0.252,1
21.342,0.001,-0.001,0.008,0.006,-0.02,0.252,1
21.37,0,-0.001,0.007,0.006,-0.02,0.252,1
21.397,-0.001,0,0.006,0.006,-0.02,0.252,1
21.423,-0.002,0,0.005,0.006,-0.02,0.252,1
21.451,-0.003,0.001,0.004,0.005,-0.02,0.252,1
21.48,-0.004,0.001,0.004,0.005,-0.02,0.252,1
21.507,-0.005,0.002,0.003,0.005,-0.02,0.251,1
21.533,-0.007,0.002,0.003,0.005,-0.02,0.25,1
21.56,-0.008,0.003,0.002,0.005,-0.02,0.249,1
21.588,-0.01,0.003,0.001,0.005,-0.02,0.249,1
21.616,-0.011,0.004,-0.001,0.005,-0.019,0.249,1
21.644,-0.013,0.004,-0.003,0.005,-0.019,0.248,1
21.673,-0.014,0.004,-0.003,0.005,-0.019,0.248,1
21.701,-0.016,0.003,-0.001,0.005,-0.019,0.248,1
21.729,-0.017,0.002,0,0.005,-0.019,0.247,1
21.755,-0.019,0.001,0.002,0.005,-0.019,0.247,1
21.784,-0.02,0.001,0.004,0.005,-0.019,0.246,1
21.812,-0.022,0.001,0.006,0.005,-0.019,0.246,1
21.84,-0.023,0.001,0.007,0.005,-0.019,0.246,1
21.87,-0.025,0.002,0.008,0.005,-0.019,0.246,1
21.898,-0.026,0.002,0.009,0.004,-0.019,0.245,1
21.924,-0.027,0.003,0.008,0.004,-0.019,0.245,1
21.952,-0.029,0.004,0.008,0.004,-0.019,0.244,1
21.982,-0.03,0.004,0.008,0.004,-0.018,0.244,1
22.01,-0.031,0.002,0.006,0.004,-0.018,0.243,1
22.037,-0.033,0,0.004,0.004,-0.018,0.243,1
22.064,-0.034,-0.002,0.002,0.003,-0.018,0.242,1
22.092,-0.035,-0.003,0,0.003,-0.018,0.242,1
22.133,-0.035,-0.003,0,0.003,-0.019,0.243,1
22.164,-0.035,-0.003,0,0.003,-0.019,0.244,1
22.189,-0.035,-0.004,0,0.004,-0.019,0.245,1
22.218,-0.033,-0.003,-0.001,0.004,-0.019,0.245,1
22.245,-0.031,-0.002,-0.001,0.004,-0.019,0.245,1
22.273,-0.028,-0.002,-0.002,0.004,-0.019,0.245,1
22.301,-0.026,-0.001,-0.003,0.004,-0.019,0.244,1
22.329,-0.024,0,-0.003,0.004,-0.019,0.244,1
22.357,-0.022,0.002,-0.004,0.004,-0.019,0.244,1
22.385,-0.019,0.003,-0.004,0.004,-0.019,0.244,1
22.413,-0.017,0.004,-0.004,0.004,-0.019,0.243,1
22.441,-0.015,0.003,-0.004,0.004,-0.019,0.243,1
22.47,-0.013,0.003,-0.003,0.004,-0.019,0.242,1
22.497,-0.011,0.002,-0.002,0.005,-0.019,0.242,1
22.524,-0.009,0.002,-0.002,0.005,-0.018,0.242,1
22.552,-0.007,0.002,-0.001,0.005,-0.018,0.241,1
22.581,-0.005,0.002,0,0.005,-0.018,0.241,1
22.609,-0.004,0.002,0.001,0.005,-0.018,0.241,1
22.639,-0.002,0.001,0,0.005,-0.018,0.24,1
22.669,0,0,0,0.005,-0.018,0.24,1
22.698,0.001,-0.001,0,0.005,-0.018,0.239,1
22.725,0.003,-0.002,0,0.005,-0.018,0.239,1
22.753,0.004,-0.003,0,0.005,-0.018,0.239,1
22.782,0.005,-0.004,-0.001,0.005,-0.019,0.239,1
22.811,0.006,-0.006,-0.001,0.005,-0.019,0.239,1
22.84,0.007,-0.006,-0.001,0.005,-0.019,0.238,1
22.867,0.008,-0.005,0,0.005,-0.019,0.238,1
22.896,0.009,-0.003,0.001,0.005,-0.019,0.239,1
22.923,0.01,-0.002,0.002,0.005,-0.019,0.239,1
22.951,0.011,0.002,0.008,0.004,-0.019,0.239,1
22.98,0.011,0.009,0.016,0.004,-0.019,0.24,1
23.007,0.012,0.015,0.025,0.004,-0.018,0.241,1
23.035,0.013,0.021,0.033,0.004,-0.018,0.241,1
23.063,0.013,0.025,0.031,0.003,-0.018,0.241,1
23.091,0.013,0.027,0.023,0.003,-0.017,0.241,1
23.122,0.014,0.03,0.015,0.002,-0.016,0.24,1
23.152,0.014,0.032,0.008,0.002,-0.015,0.239,1
23.18,0.014,0.029,0.006,0.002,-0.014,0.238,1
23.209,0.014,0.027,0.004,0.001,-0.013,0.237,1
23.236,0.014,0.024,0.001,0.001,-0.012,0.236,1
23.264,0.014,0.021,0,0.001,-0.012,0.235,1
23.291,0.014,0.018,-0.002,0.001,-0.011,0.234,1
23.32,0.014,0.014,-0.003,0.001,-0.011,0.233,1
23.347,0.014,0.011,-0.004,0.002,-0.011,0.233,1
23.376,0.014,0.008,-0.004,0.002,-0.01,0.232,1
23.404,0.014,0.005,-0.003,0.002,-0.01,0.232,1
23.433,0.013,0.002,-0.002,0.002,-0.01,0.231,1
23.459,0.013,-0.001,-0.001,0.002,-0.01,0.231,1
23.488,0.012,-0.002,-0.001,0.002,-0.01,0.23,1
23.516,0.012,-0.003,-0.001,0.002,-0.01,0.23,1
23.543,0.011,-0.003,-0.002,0.002,-0.01,0.23,1
23.571,0.011,-0.004,-0.002,0.002,-0.01,0.23,1
23.599,0.01,-0.004,-0.003,0.002,-0.011,0.23,1
23.625,0.01,-0.004,-0.004,0.002,-0.011,0.23,1
23.653,0.009,-0.003,-0.005,0.002,-0.011,0.229,1
23.681,0.009,-0.003,-0.005,0.002,-0.011,0.229,1
23.709,0.008,-0.001,-0.006,0.003,-0.011,0.229,1
23.738,0.008,0,-0.006,0.003,-0.011,0.229,1
23.765,0.007,0.001,-0.006,0.003,-0.011,0.229,1
23.793,0.006,0.002,-0.006,0.003,-0.011,0.229,1
23.82,0.005,0.002,-0.004,0.003,-0.011,0.228,1
23.848,0.004,0.002,-0.002,0.003,-0.011,0.228,1
23.877,0.004,0.002,-0.001,0.003,-0.011,0.227,1
23.904,0.003,0.002,0.001,0.003,-0.011,0.227,1
23.93,0.001,0.002,0.002,0.003,-0.011,0.226,1
23.956,0,0.002,0.002,0.003,-0.01,0.226,1
23.985,-0.002,0.002,0.003,0.003,-0.01,0.226,1
24.014,-0.004,0.002,0.004,0.003,-0.01,0.225,1
24.042,-0.005,0.001,0.004,0.003,-0.01,0.225,1
24.071,-0.007,0,0.004,0.003,-0.01,0.224,1
24.102,-0.009,-0.002,0.004,0.003,-0.01,0.224,1
24.13,-0.011,-0.002,0.004,0.002,-0.01,0.223,1
24.157,-0.013,-0.002,0.004,0.002,-0.011,0.223,1
24.185,-0.015,-0.003,0.004,0.002,-0.011,0.223,1
24.211,-0.017,-0.003,0.003,0.002,-0.011,0.223,1
24.24,-0.019,-0.003,0.004,0.002,-0.011,0.222,1
24.267,-0.02,-0.003,0.005,0.002,-0.011,0.222,1
24.295,-0.022,-0.002,0.006,0.002,-0.011,0.222,1
24.322,-0.024,-0.002,0.007,0.002,-0.011,0.222,1
24.351,-0.025,-0.001,0.007,0.001,-0.011,0.222,1
24.377,-0.026,0,0.008,0.001,-0.011,0.222,1
24.405,-0.027,0,0.008,0.001,-0.011,0.222,1
24.434,-0.029,0.001,0.008,0.001,-0.011,0.221,1
24.461,-0.03,0.001,0.007,0.001,-0.011,0.221,1
24.487,-0.03,0.001,0.006,0.001,-0.011,0.221,1
24.515,-0.031,0.001,0.005,0,-0.011,0.22,1
24.544,-0.032,0.001,0.005,0,-0.011,0.22,1
24.571,-0.032,0.001,0.004,0,-0.011,0.22,1
24.598,-0.033,0.001,0.004,0,-0.011,0.22,1
24.626,-0.033,0.001,0.004,0,-0.011,0.22,1
24.653,-0.034,0.001,0.004,0,-0.011,0.219,1
24.68,-0.034,0,0.004,0,-0.011,0.219,1
24.708,-0.034,0,0.004,0,-0.011,0.219,1
24.739,-0.035,-0.001,0.004,-0.001,-0.011,0.218,1
24.766,-0.034,-0.001,0.003,-0.001,-0.011,0.218,1
24.795,-0.032,-0.001,0.002,-0.001,-0.011,0.218,1
24.822,-0.031,0,0.001,-0.001,-0.011,0.218,1
